waste_id,source_process_id,source_factory_id,target_process_id,target_factory_id,waste_amount_base,distance_km,transport_mode,match_id
W-43,P-86,6,P-23,2,0,0.2752,truck,4926
W-43,P-86,6,P-24,2,0,0.2752,truck,4927
W-43,P-86,6,P-25,2,0,0.2752,truck,4928
W-43,P-86,6,P-26,2,0,0.2752,truck,4929
W-43,P-86,6,P-27,2,0,0.2752,truck,4930
W-43,P-86,6,P-28,2,0,0.2752,truck,4931
W-43,P-86,6,P-30,2,0,0.2752,truck,4932
W-43,P-86,6,P-31,3,0,0.6656,truck,4933
W-43,P-86,6,P-32,3,0,0.6656,truck,4934
W-43,P-86,6,P-33,3,0,0.6656,truck,4935
W-43,P-86,6,P-34,3,0,0.6656,truck,4936
W-43,P-86,6,P-35,3,0,0.6656,truck,4937
W-43,P-86,6,P-36,3,0,0.6656,truck,4938
W-43,P-86,6,P-37,3,0,0.6656,truck,4939
W-43,P-86,6,P-38,3,0,0.6656,truck,4940
W-43,P-86,6,P-39,3,0,0.6656,truck,4941
W-43,P-86,6,P-40,3,0,0.6656,truck,4942
W-43,P-86,6,P-41,3,0,0.6656,truck,4943
W-43,P-86,6,P-42,3,0,0.6656,truck,4944
W-43,P-86,6,P-43,3,0,0.6656,truck,4945
W-43,P-86,6,P-45,3,0,0.6656,truck,4946
W-43,P-86,6,P-46,4,0,0.1119,truck,4947
W-43,P-86,6,P-47,4,0,0.1119,truck,4948
W-43,P-86,6,P-48,4,0,0.1119,truck,4949
W-43,P-86,6,P-49,4,0,0.1119,truck,4950
W-43,P-86,6,P-50,4,0,0.1119,truck,4951
W-43,P-86,6,P-51,4,0,0.1119,truck,4952
W-43,P-86,6,P-52,4,0,0.1119,truck,4953
W-43,P-86,6,P-53,4,0,0.1119,truck,4954
W-43,P-86,6,P-54,4,0,0.1119,truck,4955
W-43,P-86,6,P-55,4,0,0.1119,truck,4956
W-43,P-86,6,P-56,4,0,0.1119,truck,4957
W-43,P-86,6,P-57,4,0,0.1119,truck,4958
W-43,P-86,6,P-61,5,0,1.1923,truck,4959
W-43,P-86,6,P-62,5,0,1.1923,truck,4960
W-43,P-86,6,P-63,5,0,1.1923,truck,4961
W-43,P-86,6,P-64,5,0,1.1923,truck,4962
W-43,P-86,6,P-65,5,0,1.1923,truck,4963
W-43,P-86,6,P-66,5,0,1.1923,truck,4964
W-43,P-86,6,P-67,5,0,1.1923,truck,4965
W-43,P-86,6,P-68,5,0,1.1923,truck,4966
W-43,P-86,6,P-69,5,0,1.1923,truck,4967
W-43,P-86,6,P-70,5,0,1.1923,truck,4968
W-43,P-86,6,P-71,5,0,1.1923,truck,4969
W-43,P-86,6,P-72,5,0,1.1923,truck,4970
W-43,P-86,6,P-73,5,0,1.1923,truck,4971
W-43,P-86,6,P-91,7,0,0.3464,truck,4972
W-43,P-86,6,P-92,7,0,0.3464,truck,4973
W-43,P-86,6,P-93,7,0,0.3464,truck,4974
W-43,P-86,6,P-94,7,0,0.3464,truck,4975
W-43,P-86,6,P-95,7,0,0.3464,truck,4976
W-43,P-86,6,P-96,7,0,0.3464,truck,4977
W-43,P-86,6,P-97,7,0,0.3464,truck,4978
W-43,P-86,6,P-98,7,0,0.3464,truck,4979
W-43,P-86,6,P-99,7,0,0.3464,truck,4980
W-44,P-90,6,P-01,1,0,0.7893,truck,4981
W-44,P-90,6,P-02,1,0,0.7893,truck,4982
W-44,P-90,6,P-03,1,0,0.7893,truck,4983
W-44,P-90,6,P-04,1,0,0.7893,truck,4984
W-44,P-90,6,P-05,1,0,0.7893,truck,4985
W-44,P-90,6,P-06,1,0,0.7893,truck,4986
W-44,P-90,6,P-07,1,0,0.7893,truck,4987
W-44,P-90,6,P-08,1,0,0.7893,truck,4988
W-44,P-90,6,P-09,1,0,0.7893,truck,4989
W-44,P-90,6,P-10,1,0,0.7893,truck,4990
W-44,P-90,6,P-100,7,0,0.3464,truck,4991
W-44,P-90,6,P-101,7,0,0.3464,truck,4992
W-44,P-90,6,P-102,7,0,0.3464,truck,4993
W-44,P-90,6,P-105,7,0,0.3464,truck,4994
W-44,P-90,6,P-106,8,0,1.5139,truck,4995
W-44,P-90,6,P-107,8,0,1.5139,truck,4996
W-44,P-90,6,P-108,8,0,1.5139,truck,4997
W-44,P-90,6,P-109,8,0,1.5139,truck,4998
W-44,P-90,6,P-11,1,0,0.7893,truck,4999
W-44,P-90,6,P-110,8,0,1.5139,truck,5000
W-44,P-90,6,P-111,8,0,1.5139,truck,5001
W-44,P-90,6,P-112,8,0,1.5139,truck,5002
W-44,P-90,6,P-113,8,0,1.5139,truck,5003
W-44,P-90,6,P-114,8,0,1.5139,truck,5004
W-44,P-90,6,P-116,8,0,1.5139,truck,5005
W-44,P-90,6,P-117,8,0,1.5139,truck,5006
W-44,P-90,6,P-12,1,0,0.7893,truck,5007
W-44,P-90,6,P-121,9,0,0.5126,truck,5008
W-44,P-90,6,P-122,9,0,0.5126,truck,5009
W-44,P-90,6,P-123,9,0,0.5126,truck,5010
W-44,P-90,6,P-124,9,0,0.5126,truck,5011
W-44,P-90,6,P-125,9,0,0.5126,truck,5012
W-44,P-90,6,P-126,9,0,0.5126,truck,5013
W-44,P-90,6,P-127,9,0,0.5126,truck,5014
W-44,P-90,6,P-128,9,0,0.5126,truck,5015
W-44,P-90,6,P-129,9,0,0.5126,truck,5016
W-44,P-90,6,P-13,1,0,0.7893,truck,5017
W-44,P-90,6,P-130,9,0,0.5126,truck,5018
W-44,P-90,6,P-131,9,0,0.5126,truck,5019
W-44,P-90,6,P-132,9,0,0.5126,truck,5020
W-44,P-90,6,P-133,9,0,0.5126,truck,5021
W-44,P-90,6,P-136,10,0,0.8926,truck,5022
W-44,P-90,6,P-137,10,0,0.8926,truck,5023
W-44,P-90,6,P-138,10,0,0.8926,truck,5024
W-44,P-90,6,P-139,10,0,0.8926,truck,5025
W-44,P-90,6,P-140,10,0,0.8926,truck,5026
W-44,P-90,6,P-141,10,0,0.8926,truck,5027
W-44,P-90,6,P-142,10,0,0.8926,truck,5028
W-44,P-90,6,P-143,10,0,0.8926,truck,5029
W-44,P-90,6,P-145,10,0,0.8926,truck,5030
W-44,P-90,6,P-146,10,0,0.8926,truck,5031
W-44,P-90,6,P-147,10,0,0.8926,truck,5032
W-44,P-90,6,P-148,10,0,0.8926,truck,5033
W-44,P-90,6,P-150,10,0,0.8926,truck,5034
W-44,P-90,6,P-16,2,0,0.2752,truck,5035
W-44,P-90,6,P-17,2,0,0.2752,truck,5036
W-44,P-90,6,P-18,2,0,0.2752,truck,5037
W-44,P-90,6,P-19,2,0,0.2752,truck,5038
W-44,P-90,6,P-20,2,0,0.2752,truck,5039
W-44,P-90,6,P-21,2,0,0.2752,truck,5040
W-44,P-90,6,P-22,2,0,0.2752,truck,5041
W-44,P-90,6,P-23,2,0,0.2752,truck,5042
W-44,P-90,6,P-24,2,0,0.2752,truck,5043
W-44,P-90,6,P-25,2,0,0.2752,truck,5044
W-44,P-90,6,P-26,2,0,0.2752,truck,5045
W-44,P-90,6,P-27,2,0,0.2752,truck,5046
W-44,P-90,6,P-28,2,0,0.2752,truck,5047
W-44,P-90,6,P-30,2,0,0.2752,truck,5048
W-44,P-90,6,P-31,3,0,0.6656,truck,5049
W-44,P-90,6,P-32,3,0,0.6656,truck,5050
W-44,P-90,6,P-33,3,0,0.6656,truck,5051
W-44,P-90,6,P-34,3,0,0.6656,truck,5052
W-44,P-90,6,P-35,3,0,0.6656,truck,5053
W-44,P-90,6,P-36,3,0,0.6656,truck,5054
W-44,P-90,6,P-37,3,0,0.6656,truck,5055
W-44,P-90,6,P-38,3,0,0.6656,truck,5056
W-44,P-90,6,P-39,3,0,0.6656,truck,5057
W-44,P-90,6,P-40,3,0,0.6656,truck,5058
W-44,P-90,6,P-41,3,0,0.6656,truck,5059
W-44,P-90,6,P-42,3,0,0.6656,truck,5060
W-44,P-90,6,P-43,3,0,0.6656,truck,5061
W-44,P-90,6,P-45,3,0,0.6656,truck,5062
W-44,P-90,6,P-46,4,0,0.1119,truck,5063
W-44,P-90,6,P-47,4,0,0.1119,truck,5064
W-44,P-90,6,P-48,4,0,0.1119,truck,5065
W-44,P-90,6,P-49,4,0,0.1119,truck,5066
W-44,P-90,6,P-50,4,0,0.1119,truck,5067
W-44,P-90,6,P-51,4,0,0.1119,truck,5068
W-44,P-90,6,P-52,4,0,0.1119,truck,5069
W-44,P-90,6,P-53,4,0,0.1119,truck,5070
W-44,P-90,6,P-54,4,0,0.1119,truck,5071
W-44,P-90,6,P-55,4,0,0.1119,truck,5072
W-44,P-90,6,P-56,4,0,0.1119,truck,5073
W-44,P-90,6,P-57,4,0,0.1119,truck,5074
W-44,P-90,6,P-61,5,0,1.1923,truck,5075
W-44,P-90,6,P-62,5,0,1.1923,truck,5076
W-44,P-90,6,P-63,5,0,1.1923,truck,5077
W-44,P-90,6,P-64,5,0,1.1923,truck,5078
W-44,P-90,6,P-65,5,0,1.1923,truck,5079
W-44,P-90,6,P-66,5,0,1.1923,truck,5080
W-44,P-90,6,P-67,5,0,1.1923,truck,5081
W-44,P-90,6,P-68,5,0,1.1923,truck,5082
W-44,P-90,6,P-69,5,0,1.1923,truck,5083
W-44,P-90,6,P-70,5,0,1.1923,truck,5084
W-44,P-90,6,P-71,5,0,1.1923,truck,5085
W-44,P-90,6,P-72,5,0,1.1923,truck,5086
W-44,P-90,6,P-73,5,0,1.1923,truck,5087
W-44,P-90,6,P-91,7,0,0.3464,truck,5088
W-44,P-90,6,P-92,7,0,0.3464,truck,5089
W-44,P-90,6,P-93,7,0,0.3464,truck,5090
W-44,P-90,6,P-94,7,0,0.3464,truck,5091
W-44,P-90,6,P-95,7,0,0.3464,truck,5092
W-44,P-90,6,P-96,7,0,0.3464,truck,5093
W-44,P-90,6,P-97,7,0,0.3464,truck,5094
W-44,P-90,6,P-98,7,0,0.3464,truck,5095
W-44,P-90,6,P-99,7,0,0.3464,truck,5096
W-45,P-101,7,P-01,1,0,0.4702,truck,5097
W-45,P-101,7,P-02,1,0,0.4702,truck,5098
W-45,P-101,7,P-03,1,0,0.4702,truck,5099
W-45,P-101,7,P-04,1,0,0.4702,truck,5100
W-45,P-101,7,P-05,1,0,0.4702,truck,5101
W-45,P-101,7,P-06,1,0,0.4702,truck,5102
W-45,P-101,7,P-07,1,0,0.4702,truck,5103
W-45,P-101,7,P-08,1,0,0.4702,truck,5104
W-45,P-101,7,P-09,1,0,0.4702,truck,5105
W-45,P-101,7,P-10,1,0,0.4702,truck,5106
W-45,P-101,7,P-106,8,0,1.724,truck,5107
W-45,P-101,7,P-107,8,0,1.724,truck,5108
W-45,P-101,7,P-108,8,0,1.724,truck,5109
W-45,P-101,7,P-109,8,0,1.724,truck,5110
W-45,P-101,7,P-11,1,0,0.4702,truck,5111
W-45,P-101,7,P-110,8,0,1.724,truck,5112
W-45,P-101,7,P-111,8,0,1.724,truck,5113
W-45,P-101,7,P-112,8,0,1.724,truck,5114
W-45,P-101,7,P-113,8,0,1.724,truck,5115
W-45,P-101,7,P-114,8,0,1.724,truck,5116
W-45,P-101,7,P-116,8,0,1.724,truck,5117
W-45,P-101,7,P-117,8,0,1.724,truck,5118
W-45,P-101,7,P-12,1,0,0.4702,truck,5119
W-45,P-101,7,P-121,9,0,0.7987,truck,5120
W-45,P-101,7,P-122,9,0,0.7987,truck,5121
W-45,P-101,7,P-123,9,0,0.7987,truck,5122
W-45,P-101,7,P-124,9,0,0.7987,truck,5123
W-45,P-101,7,P-125,9,0,0.7987,truck,5124
W-45,P-101,7,P-126,9,0,0.7987,truck,5125
W-45,P-101,7,P-127,9,0,0.7987,truck,5126
W-45,P-101,7,P-128,9,0,0.7987,truck,5127
W-45,P-101,7,P-129,9,0,0.7987,truck,5128
W-45,P-101,7,P-13,1,0,0.4702,truck,5129
W-45,P-101,7,P-130,9,0,0.7987,truck,5130
W-45,P-101,7,P-131,9,0,0.7987,truck,5131
W-45,P-101,7,P-132,9,0,0.7987,truck,5132
W-45,P-101,7,P-133,9,0,0.7987,truck,5133
W-45,P-101,7,P-136,10,0,0.7225,truck,5134
W-45,P-101,7,P-137,10,0,0.7225,truck,5135
W-45,P-101,7,P-138,10,0,0.7225,truck,5136
W-45,P-101,7,P-139,10,0,0.7225,truck,5137
W-45,P-101,7,P-140,10,0,0.7225,truck,5138
W-45,P-101,7,P-141,10,0,0.7225,truck,5139
W-45,P-101,7,P-142,10,0,0.7225,truck,5140
W-45,P-101,7,P-143,10,0,0.7225,truck,5141
W-45,P-101,7,P-145,10,0,0.7225,truck,5142
W-45,P-101,7,P-146,10,0,0.7225,truck,5143
W-45,P-101,7,P-147,10,0,0.7225,truck,5144
W-45,P-101,7,P-148,10,0,0.7225,truck,5145
W-45,P-101,7,P-150,10,0,0.7225,truck,5146
W-45,P-101,7,P-16,2,0,0.3937,truck,5147
W-45,P-101,7,P-17,2,0,0.3937,truck,5148
W-45,P-101,7,P-18,2,0,0.3937,truck,5149
W-45,P-101,7,P-19,2,0,0.3937,truck,5150
W-45,P-101,7,P-20,2,0,0.3937,truck,5151
W-45,P-101,7,P-21,2,0,0.3937,truck,5152
W-45,P-101,7,P-22,2,0,0.3937,truck,5153
W-45,P-101,7,P-23,2,0,0.3937,truck,5154
W-45,P-101,7,P-24,2,0,0.3937,truck,5155
W-45,P-101,7,P-25,2,0,0.3937,truck,5156
W-45,P-101,7,P-26,2,0,0.3937,truck,5157
W-45,P-101,7,P-27,2,0,0.3937,truck,5158
W-45,P-101,7,P-28,2,0,0.3937,truck,5159
W-45,P-101,7,P-30,2,0,0.3937,truck,5160
W-45,P-101,7,P-31,3,0,0.9479,truck,5161
W-45,P-101,7,P-32,3,0,0.9479,truck,5162
W-45,P-101,7,P-33,3,0,0.9479,truck,5163
W-45,P-101,7,P-34,3,0,0.9479,truck,5164
W-45,P-101,7,P-35,3,0,0.9479,truck,5165
W-45,P-101,7,P-36,3,0,0.9479,truck,5166
W-45,P-101,7,P-37,3,0,0.9479,truck,5167
W-45,P-101,7,P-38,3,0,0.9479,truck,5168
W-45,P-101,7,P-39,3,0,0.9479,truck,5169
W-45,P-101,7,P-40,3,0,0.9479,truck,5170
W-45,P-101,7,P-41,3,0,0.9479,truck,5171
W-45,P-101,7,P-42,3,0,0.9479,truck,5172
W-45,P-101,7,P-43,3,0,0.9479,truck,5173
W-45,P-101,7,P-45,3,0,0.9479,truck,5174
W-45,P-101,7,P-46,4,0,0.3882,truck,5175
W-45,P-101,7,P-47,4,0,0.3882,truck,5176
W-45,P-101,7,P-48,4,0,0.3882,truck,5177
W-45,P-101,7,P-49,4,0,0.3882,truck,5178
W-45,P-101,7,P-50,4,0,0.3882,truck,5179
W-45,P-101,7,P-51,4,0,0.3882,truck,5180
W-45,P-101,7,P-52,4,0,0.3882,truck,5181
W-45,P-101,7,P-53,4,0,0.3882,truck,5182
W-45,P-101,7,P-54,4,0,0.3882,truck,5183
W-45,P-101,7,P-55,4,0,0.3882,truck,5184
W-45,P-101,7,P-56,4,0,0.3882,truck,5185
W-45,P-101,7,P-57,4,0,0.3882,truck,5186
W-45,P-101,7,P-61,5,0,1.4877,truck,5187
W-45,P-101,7,P-62,5,0,1.4877,truck,5188
W-45,P-101,7,P-63,5,0,1.4877,truck,5189
W-45,P-101,7,P-64,5,0,1.4877,truck,5190
W-45,P-101,7,P-65,5,0,1.4877,truck,5191
W-45,P-101,7,P-66,5,0,1.4877,truck,5192
W-45,P-101,7,P-67,5,0,1.4877,truck,5193
W-45,P-101,7,P-68,5,0,1.4877,truck,5194
W-45,P-101,7,P-69,5,0,1.4877,truck,5195
W-45,P-101,7,P-70,5,0,1.4877,truck,5196
W-45,P-101,7,P-71,5,0,1.4877,truck,5197
W-45,P-101,7,P-72,5,0,1.4877,truck,5198
W-45,P-101,7,P-73,5,0,1.4877,truck,5199
W-45,P-101,7,P-76,6,0,0.3464,truck,5200
W-45,P-101,7,P-77,6,0,0.3464,truck,5201
W-45,P-101,7,P-78,6,0,0.3464,truck,5202
W-45,P-101,7,P-79,6,0,0.3464,truck,5203
W-45,P-101,7,P-80,6,0,0.3464,truck,5204
W-45,P-101,7,P-81,6,0,0.3464,truck,5205
W-45,P-101,7,P-82,6,0,0.3464,truck,5206
W-45,P-101,7,P-83,6,0,0.3464,truck,5207
W-45,P-101,7,P-84,6,0,0.3464,truck,5208
W-45,P-101,7,P-85,6,0,0.3464,truck,5209
W-45,P-101,7,P-86,6,0,0.3464,truck,5210
W-45,P-101,7,P-87,6,0,0.3464,truck,5211
W-45,P-101,7,P-88,6,0,0.3464,truck,5212
W-46,P-92,7,P-01,1,0,0.4702,truck,5213
W-46,P-92,7,P-02,1,0,0.4702,truck,5214
W-46,P-92,7,P-03,1,0,0.4702,truck,5215
W-46,P-92,7,P-04,1,0,0.4702,truck,5216
W-46,P-92,7,P-05,1,0,0.4702,truck,5217
W-46,P-92,7,P-06,1,0,0.4702,truck,5218
W-46,P-92,7,P-07,1,0,0.4702,truck,5219
W-46,P-92,7,P-08,1,0,0.4702,truck,5220
W-46,P-92,7,P-09,1,0,0.4702,truck,5221
W-46,P-92,7,P-10,1,0,0.4702,truck,5222
W-46,P-92,7,P-106,8,0,1.724,truck,5223
W-46,P-92,7,P-107,8,0,1.724,truck,5224
W-46,P-92,7,P-108,8,0,1.724,truck,5225
W-46,P-92,7,P-109,8,0,1.724,truck,5226
W-46,P-92,7,P-11,1,0,0.4702,truck,5227
W-46,P-92,7,P-110,8,0,1.724,truck,5228
W-46,P-92,7,P-111,8,0,1.724,truck,5229
W-46,P-92,7,P-112,8,0,1.724,truck,5230
W-46,P-92,7,P-113,8,0,1.724,truck,5231
W-46,P-92,7,P-114,8,0,1.724,truck,5232
W-46,P-92,7,P-116,8,0,1.724,truck,5233
W-46,P-92,7,P-117,8,0,1.724,truck,5234
W-46,P-92,7,P-12,1,0,0.4702,truck,5235
W-46,P-92,7,P-121,9,0,0.7987,truck,5236
W-46,P-92,7,P-122,9,0,0.7987,truck,5237
W-46,P-92,7,P-123,9,0,0.7987,truck,5238
W-46,P-92,7,P-124,9,0,0.7987,truck,5239
W-46,P-92,7,P-125,9,0,0.7987,truck,5240
W-46,P-92,7,P-126,9,0,0.7987,truck,5241
W-46,P-92,7,P-127,9,0,0.7987,truck,5242
W-46,P-92,7,P-128,9,0,0.7987,truck,5243
W-46,P-92,7,P-129,9,0,0.7987,truck,5244
W-46,P-92,7,P-13,1,0,0.4702,truck,5245
W-46,P-92,7,P-130,9,0,0.7987,truck,5246
W-46,P-92,7,P-131,9,0,0.7987,truck,5247
W-46,P-92,7,P-132,9,0,0.7987,truck,5248
W-46,P-92,7,P-133,9,0,0.7987,truck,5249
W-46,P-92,7,P-136,10,0,0.7225,truck,5250
W-46,P-92,7,P-137,10,0,0.7225,truck,5251
W-46,P-92,7,P-138,10,0,0.7225,truck,5252
W-46,P-92,7,P-139,10,0,0.7225,truck,5253
W-46,P-92,7,P-140,10,0,0.7225,truck,5254
W-46,P-92,7,P-141,10,0,0.7225,truck,5255
W-46,P-92,7,P-142,10,0,0.7225,truck,5256
W-46,P-92,7,P-143,10,0,0.7225,truck,5257
W-46,P-92,7,P-145,10,0,0.7225,truck,5258
W-46,P-92,7,P-146,10,0,0.7225,truck,5259
W-46,P-92,7,P-147,10,0,0.7225,truck,5260
W-46,P-92,7,P-148,10,0,0.7225,truck,5261
W-46,P-92,7,P-150,10,0,0.7225,truck,5262
W-46,P-92,7,P-16,2,0,0.3937,truck,5263
W-46,P-92,7,P-17,2,0,0.3937,truck,5264
W-46,P-92,7,P-18,2,0,0.3937,truck,5265
W-46,P-92,7,P-19,2,0,0.3937,truck,5266
W-46,P-92,7,P-20,2,0,0.3937,truck,5267
W-46,P-92,7,P-21,2,0,0.3937,truck,5268
W-46,P-92,7,P-22,2,0,0.3937,truck,5269
W-46,P-92,7,P-23,2,0,0.3937,truck,5270
W-46,P-92,7,P-24,2,0,0.3937,truck,5271
W-46,P-92,7,P-25,2,0,0.3937,truck,5272
W-46,P-92,7,P-26,2,0,0.3937,truck,5273
W-46,P-92,7,P-27,2,0,0.3937,truck,5274
W-46,P-92,7,P-28,2,0,0.3937,truck,5275
W-46,P-92,7,P-30,2,0,0.3937,truck,5276
W-46,P-92,7,P-31,3,0,0.9479,truck,5277
W-46,P-92,7,P-32,3,0,0.9479,truck,5278
W-46,P-92,7,P-33,3,0,0.9479,truck,5279
W-46,P-92,7,P-34,3,0,0.9479,truck,5280
W-46,P-92,7,P-35,3,0,0.9479,truck,5281
W-46,P-92,7,P-36,3,0,0.9479,truck,5282
W-46,P-92,7,P-37,3,0,0.9479,truck,5283
W-46,P-92,7,P-38,3,0,0.9479,truck,5284
W-46,P-92,7,P-39,3,0,0.9479,truck,5285
W-46,P-92,7,P-40,3,0,0.9479,truck,5286
W-46,P-92,7,P-41,3,0,0.9479,truck,5287
W-46,P-92,7,P-42,3,0,0.9479,truck,5288
W-46,P-92,7,P-43,3,0,0.9479,truck,5289
W-46,P-92,7,P-45,3,0,0.9479,truck,5290
W-46,P-92,7,P-46,4,0,0.3882,truck,5291
W-46,P-92,7,P-47,4,0,0.3882,truck,5292
W-46,P-92,7,P-48,4,0,0.3882,truck,5293
W-46,P-92,7,P-49,4,0,0.3882,truck,5294
W-46,P-92,7,P-50,4,0,0.3882,truck,5295
W-46,P-92,7,P-51,4,0,0.3882,truck,5296
W-46,P-92,7,P-52,4,0,0.3882,truck,5297
W-46,P-92,7,P-53,4,0,0.3882,truck,5298
W-46,P-92,7,P-54,4,0,0.3882,truck,5299
W-46,P-92,7,P-55,4,0,0.3882,truck,5300
W-46,P-92,7,P-56,4,0,0.3882,truck,5301
W-46,P-92,7,P-57,4,0,0.3882,truck,5302
W-46,P-92,7,P-61,5,0,1.4877,truck,5303
W-46,P-92,7,P-62,5,0,1.4877,truck,5304
W-46,P-92,7,P-63,5,0,1.4877,truck,5305
W-46,P-92,7,P-64,5,0,1.4877,truck,5306
W-46,P-92,7,P-65,5,0,1.4877,truck,5307
W-46,P-92,7,P-66,5,0,1.4877,truck,5308
W-46,P-92,7,P-67,5,0,1.4877,truck,5309
W-46,P-92,7,P-68,5,0,1.4877,truck,5310
W-46,P-92,7,P-69,5,0,1.4877,truck,5311
W-46,P-92,7,P-70,5,0,1.4877,truck,5312
W-46,P-92,7,P-71,5,0,1.4877,truck,5313
W-46,P-92,7,P-72,5,0,1.4877,truck,5314
W-46,P-92,7,P-73,5,0,1.4877,truck,5315
W-46,P-92,7,P-76,6,0,0.3464,truck,5316
W-46,P-92,7,P-77,6,0,0.3464,truck,5317
W-46,P-92,7,P-78,6,0,0.3464,truck,5318
W-46,P-92,7,P-79,6,0,0.3464,truck,5319
W-46,P-92,7,P-80,6,0,0.3464,truck,5320
W-46,P-92,7,P-81,6,0,0.3464,truck,5321
W-46,P-92,7,P-82,6,0,0.3464,truck,5322
W-46,P-92,7,P-83,6,0,0.3464,truck,5323
W-46,P-92,7,P-84,6,0,0.3464,truck,5324
W-46,P-92,7,P-85,6,0,0.3464,truck,5325
W-46,P-92,7,P-86,6,0,0.3464,truck,5326
W-46,P-92,7,P-87,6,0,0.3464,truck,5327
W-46,P-92,7,P-88,6,0,0.3464,truck,5328
W-47,P-93,7,P-01,1,0,0.4702,tanker,5329
W-47,P-93,7,P-02,1,0,0.4702,tanker,5330
W-47,P-93,7,P-03,1,0,0.4702,tanker,5331
W-47,P-93,7,P-04,1,0,0.4702,tanker,5332
W-47,P-93,7,P-05,1,0,0.4702,tanker,5333
W-47,P-93,7,P-06,1,0,0.4702,tanker,5334
W-47,P-93,7,P-07,1,0,0.4702,tanker,5335
W-47,P-93,7,P-08,1,0,0.4702,tanker,5336
W-47,P-93,7,P-09,1,0,0.4702,tanker,5337
W-47,P-93,7,P-10,1,0,0.4702,tanker,5338
W-47,P-93,7,P-106,8,0,1.724,tanker,5339
W-47,P-93,7,P-107,8,0,1.724,tanker,5340
W-47,P-93,7,P-108,8,0,1.724,tanker,5341
W-47,P-93,7,P-109,8,0,1.724,tanker,5342
W-47,P-93,7,P-11,1,0,0.4702,tanker,5343
W-47,P-93,7,P-110,8,0,1.724,tanker,5344
W-47,P-93,7,P-111,8,0,1.724,tanker,5345
W-47,P-93,7,P-112,8,0,1.724,tanker,5346
W-47,P-93,7,P-113,8,0,1.724,tanker,5347
W-47,P-93,7,P-114,8,0,1.724,tanker,5348
W-47,P-93,7,P-116,8,0,1.724,tanker,5349
W-47,P-93,7,P-117,8,0,1.724,tanker,5350
W-47,P-93,7,P-12,1,0,0.4702,tanker,5351
W-47,P-93,7,P-121,9,0,0.7987,tanker,5352
W-47,P-93,7,P-122,9,0,0.7987,tanker,5353
W-47,P-93,7,P-123,9,0,0.7987,tanker,5354
W-47,P-93,7,P-124,9,0,0.7987,tanker,5355
W-47,P-93,7,P-125,9,0,0.7987,tanker,5356
W-47,P-93,7,P-126,9,0,0.7987,tanker,5357
W-47,P-93,7,P-127,9,0,0.7987,tanker,5358
W-47,P-93,7,P-128,9,0,0.7987,tanker,5359
W-47,P-93,7,P-129,9,0,0.7987,tanker,5360
W-47,P-93,7,P-13,1,0,0.4702,tanker,5361
W-47,P-93,7,P-130,9,0,0.7987,tanker,5362
W-47,P-93,7,P-131,9,0,0.7987,tanker,5363
W-47,P-93,7,P-132,9,0,0.7987,tanker,5364
W-47,P-93,7,P-133,9,0,0.7987,tanker,5365
W-47,P-93,7,P-136,10,0,0.7225,tanker,5366
W-47,P-93,7,P-137,10,0,0.7225,tanker,5367
W-47,P-93,7,P-138,10,0,0.7225,tanker,5368
W-47,P-93,7,P-139,10,0,0.7225,tanker,5369
W-47,P-93,7,P-140,10,0,0.7225,tanker,5370
W-47,P-93,7,P-141,10,0,0.7225,tanker,5371
W-47,P-93,7,P-142,10,0,0.7225,tanker,5372
W-47,P-93,7,P-143,10,0,0.7225,tanker,5373
W-47,P-93,7,P-145,10,0,0.7225,tanker,5374
W-47,P-93,7,P-146,10,0,0.7225,tanker,5375
W-47,P-93,7,P-147,10,0,0.7225,tanker,5376
W-47,P-93,7,P-148,10,0,0.7225,tanker,5377
W-47,P-93,7,P-150,10,0,0.7225,tanker,5378
W-47,P-93,7,P-16,2,0,0.3937,tanker,5379
W-47,P-93,7,P-17,2,0,0.3937,tanker,5380
W-47,P-93,7,P-18,2,0,0.3937,tanker,5381
W-47,P-93,7,P-19,2,0,0.3937,tanker,5382
W-47,P-93,7,P-20,2,0,0.3937,tanker,5383
W-47,P-93,7,P-21,2,0,0.3937,tanker,5384
W-47,P-93,7,P-22,2,0,0.3937,tanker,5385
W-47,P-93,7,P-23,2,0,0.3937,tanker,5386
W-47,P-93,7,P-24,2,0,0.3937,tanker,5387
W-47,P-93,7,P-25,2,0,0.3937,tanker,5388
W-47,P-93,7,P-26,2,0,0.3937,tanker,5389
W-47,P-93,7,P-27,2,0,0.3937,tanker,5390
W-47,P-93,7,P-28,2,0,0.3937,tanker,5391
W-47,P-93,7,P-30,2,0,0.3937,tanker,5392
W-47,P-93,7,P-31,3,0,0.9479,tanker,5393
W-47,P-93,7,P-32,3,0,0.9479,tanker,5394
W-47,P-93,7,P-33,3,0,0.9479,tanker,5395
W-47,P-93,7,P-34,3,0,0.9479,tanker,5396
W-47,P-93,7,P-35,3,0,0.9479,tanker,5397
W-47,P-93,7,P-36,3,0,0.9479,tanker,5398
W-47,P-93,7,P-37,3,0,0.9479,tanker,5399
W-47,P-93,7,P-38,3,0,0.9479,tanker,5400
W-47,P-93,7,P-39,3,0,0.9479,tanker,5401
W-47,P-93,7,P-40,3,0,0.9479,tanker,5402
W-47,P-93,7,P-41,3,0,0.9479,tanker,5403
W-47,P-93,7,P-42,3,0,0.9479,tanker,5404
